FCET_type,MY,Age,MPkgH2,MPGGE,MPDGE,MJPKM
HD Other Drayage,2019,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,13,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,13,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,13,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,13,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,14,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,14,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,14,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,14,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,15,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,15,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,15,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,15,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,16,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,16,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,16,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,16,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,17,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,17,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,17,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,17,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2027,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2027,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2027,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2028,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2028,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2028,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2028,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2029,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2029,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2029,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2029,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2030,18,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2030,18,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2030,18,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2030,18,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2018,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2018,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2018,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2018,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2019,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2019,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2019,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2019,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2020,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2020,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2020,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2020,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2021,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2021,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2021,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2021,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2022,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2022,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2022,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2022,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2023,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2023,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2023,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2023,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2024,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2024,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2024,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2024,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2025,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2025,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2025,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2025,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2026,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
HD Port Drayage,2026,19,15,14.720314033366046,17.001962708537782,4.968082153760755
HD Transit Bus,2026,19,13.9,13.64082433758587,15.75515210991168,5.361239734274196
HD Other Drayage,2026,19,15,14.720314033366046,17.001962708537782,4.968082153760755
MD Package Delivery,2027,19,20,19.627085377821395,22.66928361138371,3.7260616153205666
