O_County,D_County,LCV_SHT_OFF,MCV_SHT_OFF,HCV_SHT_OFF,HCV_LD_OFF,MCV_EXT_OFF,HCV_EXT_OFF,LCV_SHT_AM,MCV_SHT_AM,HCV_SHT_AM,HCV_LD_AM,MCV_EXT_AM,HCV_EXT_AM,LCV_SHT_MID,MCV_SHT_MID,HCV_SHT_MID,HCV_LD_MID,MCV_EXT_MID,HCV_EXT_MID,LCV_SHT_PM,MCV_SHT_PM,HCV_SHT_PM,HCV_LD_PM,MCV_EXT_PM,HCV_EXT_PM
     45.00,     48.00,         0,         0,         0,      2.00,         0,         0,         0,         0,         0,      0.75,         0,         0,         0,         0,         0,      1.75,         0,         0,         0,         0,         0,      0.50,         0,         0
     45.00,     49.00,         0,         0,         0,      4.40,         0,         0,         0,         0,         0,      1.65,         0,         0,         0,         0,         0,      3.85,         0,         0,         0,         0,         0,      1.10,         0,         0
     45.00,     50.00,         0,         0,         0,      3.60,         0,         0,         0,         0,         0,      1.35,         0,         0,         0,         0,         0,      3.15,         0,         0,         0,         0,         0,      0.90,         0,         0
     45.00,     51.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     45.00,     52.00,    148.00,    233.00,    221.00,      0.40,         0,         0,    137.00,    192.00,    176.00,      0.15,         0,         0,    200.00,    276.00,    300.00,      0.35,         0,         0,    114.00,    182.00,    169.00,      0.10,         0,         0
     45.00,     53.00,     18.00,     41.00,     40.00,         0,         0,         0,     14.00,     40.00,     90.00,         0,         0,         0,     31.00,    102.00,    117.00,         0,         0,         0,     18.00,     55.00,     55.00,         0,         0,         0
     45.00,     54.00,         0,         0,         0,      2.00,         0,         0,         0,         0,         0,      0.75,         0,         0,         0,         0,         0,      1.75,         0,         0,         0,         0,         0,      0.50,         0,         0
     45.00,     55.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     45.00,     56.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     45.00,     57.00,         0,         0,         0,      2.80,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      2.45,         0,         0,         0,         0,         0,      0.70,         0,         0
     45.00,     58.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      1.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,      2.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      3.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      4.00,         0,      2.00,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,      4.00,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      6.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      7.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     46.00,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,      9.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     10.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     11.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,     12.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     46.00,     13.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     14.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     15.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     16.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     17.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     18.00,         0,      1.00,      1.00,         0,         0,         0,         0,      1.00,         0,         0,         0,         0,         0,      1.00,      1.00,         0,         0,         0,         0,      2.00,      1.00,         0,         0,         0
     46.00,     19.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     46.00,     20.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,     21.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     22.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     23.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     24.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     25.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     26.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     27.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     28.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     29.00,     13.00,     38.00,     37.00,         0,         0,         0,      7.00,      5.00,      8.00,         0,         0,         0,     16.00,     23.00,     25.00,         0,         0,         0,     14.00,     24.00,     16.00,         0,         0,         0
     46.00,     30.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     46.00,     31.00,      3.00,      3.00,      4.00,      0.80,         0,         0,         0,      1.00,      4.00,      0.30,         0,         0,      1.00,      2.00,      5.00,      0.70,         0,         0,         0,      2.00,      4.00,      0.20,         0,         0
     46.00,     32.00,      2.00,     11.00,     12.00,         0,         0,         0,      1.00,      9.00,      5.00,         0,         0,         0,      4.00,     11.00,      7.00,         0,         0,         0,      6.00,      9.00,     13.00,         0,         0,         0
     46.00,     33.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     34.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,     35.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     36.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,     37.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     38.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,     39.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,     40.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     41.00,         0,         0,         0,      1.60,         0,         0,         0,         0,         0,      0.60,         0,         0,         0,         0,         0,      1.40,         0,         0,         0,         0,         0,      0.40,         0,         0
     46.00,     42.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     43.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,     44.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     46.00,     45.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     46.00,     92.00,    358.00,    532.00,         0,         0,         0,     41.00,     95.00,    132.00,         0,         0,         0,    109.00,    237.00,    319.00,         0,         0,         0,     63.00,    209.00,    283.00,         0,         0,         0
     46.00,     47.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     48.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     49.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     46.00,     50.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,     51.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     46.00,     52.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     53.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     54.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     55.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     56.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     46.00,     57.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     46.00,     58.00,      1.00,         0,      1.00,      0.40,         0,         0,         0,         0,      2.00,      0.15,         0,         0,         0,      1.00,      3.00,      0.35,         0,         0,         0,      1.00,      2.00,      0.10,         0,         0
     47.00,      1.00,         0,         0,         0,      3.20,         0,         0,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      2.80,         0,         0,         0,         0,         0,      0.80,         0,         0
     47.00,      2.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      3.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      4.00,         0,         0,         0,      4.80,         0,         0,         0,         0,         0,      1.80,         0,         0,         0,         0,         0,      4.20,         0,         0,         0,         0,         0,      1.20,         0,         0
     47.00,      5.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      6.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,      7.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,      8.00,         0,      3.00,      4.00,      0.40,         0,         0,         0,      2.00,      2.00,      0.15,         0,         0,         0,      2.00,      5.00,      0.35,         0,         0,         0,      4.00,      4.00,      0.10,         0,         0
     47.00,      9.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     10.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     11.00,         0,         0,         0,      3.20,         0,         0,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      2.80,         0,         0,         0,         0,         0,      0.80,         0,         0
     47.00,     12.00,         0,         0,         0,      3.20,         0,         0,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      2.80,         0,         0,         0,         0,         0,      0.80,         0,         0
     47.00,     13.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     14.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     15.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     16.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     17.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     18.00,         0,         0,         0,      1.60,         0,         0,         0,         0,         0,      0.60,         0,         0,         0,         0,         0,      1.40,         0,         0,         0,         0,         0,      0.40,         0,         0
     47.00,     19.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     20.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     21.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     22.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     23.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     24.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     25.00,         0,     11.00,     13.00,         0,         0,         0,      1.00,      8.00,      5.00,         0,         0,         0,      1.00,     14.00,     11.00,         0,         0,         0,      1.00,      5.00,      8.00,         0,         0,         0
     47.00,     26.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     27.00,         0,         0,         0,      3.60,         0,         0,         0,         0,         0,      1.35,         0,         0,         0,         0,         0,      3.15,         0,         0,         0,         0,         0,      0.90,         0,         0
     47.00,     28.00,         0,         0,         0,      2.80,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      2.45,         0,         0,         0,         0,         0,      0.70,         0,         0
     47.00,     29.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     30.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     47.00,     31.00,         0,         0,         0,      2.00,         0,         0,         0,         0,         0,      0.75,         0,         0,         0,         0,         0,      1.75,         0,         0,         0,         0,         0,      0.50,         0,         0
     47.00,     32.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     33.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     34.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     35.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     36.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     37.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     38.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     39.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     40.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     41.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     42.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     43.00,         0,         0,         0,      4.00,         0,         0,         0,         0,         0,      1.50,         0,         0,         0,         0,         0,      3.50,         0,         0,         0,         0,         0,      1.00,         0,         0
     47.00,     44.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     47.00,     45.00,      5.00,     19.00,     23.00,     19.60,         0,         0,      4.00,     18.00,     20.00,      7.35,         0,         0,      8.00,     28.00,     33.00,     17.15,         0,         0,      4.00,     20.00,     14.00,      4.90,         0,         0
     47.00,     46.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     47.00,    380.00,   2711.00,   3389.00,         0,         0,         0,    467.00,    835.00,   1030.00,         0,         0,         0,   1110.00,   1854.00,   2158.00,         0,         0,         0,    573.00,   1433.00,   1710.00,         0,         0,         0
     47.00,     48.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     49.00,         0,         0,         0,      1.60,         0,         0,         0,         0,         0,      0.60,         0,         0,         0,         0,         0,      1.40,         0,         0,         0,         0,         0,      0.40,         0,         0
     47.00,     50.00,         0,         0,         0,      1.60,         0,         0,         0,         0,         0,      0.60,         0,         0,         0,         0,         0,      1.40,         0,         0,         0,         0,         0,      0.40,         0,         0
     47.00,     51.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     52.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     53.00,         0,         0,         0,         0,         0,         0,         0,         0,      1.00,         0,         0,         0,         0,      1.00,      1.00,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     54.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     55.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     47.00,     56.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     47.00,     57.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     47.00,     58.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     48.00,      1.00,    105.00,    352.00,    120.00,     67.60,         0,         0,    246.00,    253.00,    141.00,     25.35,         0,         0,    354.00,    451.00,    313.00,     59.15,         0,         0,    116.00,    239.00,    153.00,     16.90,         0,         0
     48.00,      2.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     48.00,      3.00,         0,      2.00,         0,      4.00,         0,         0,         0,         0,      1.00,      1.50,         0,         0,         0,         0,      1.00,      3.50,         0,         0,         0,         0,         0,      1.00,         0,         0
     48.00,      4.00,         0,         0,         0,     27.60,         0,         0,         0,         0,         0,     10.35,         0,         0,         0,         0,         0,     24.15,         0,         0,         0,         0,         0,      6.90,         0,         0
     48.00,      5.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     48.00,      6.00,      3.00,      6.00,      4.00,      1.60,         0,         0,         0,      3.00,         0,      0.60,         0,         0,      3.00,      4.00,      5.00,      1.40,         0,         0,      2.00,      2.00,      3.00,      0.40,         0,         0
     48.00,      7.00,    303.00,    976.00,    463.00,         0,         0,         0,    634.00,    535.00,    306.00,         0,         0,         0,    961.00,    988.00,    604.00,         0,         0,         0,    415.00,    633.00,    339.00,         0,         0,         0
     48.00,      8.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     48.00,      9.00,      2.00,      1.00,      1.00,     13.20,         0,         0,         0,      1.00,      1.00,      4.95,         0,         0,      4.00,      1.00,      2.00,     11.55,         0,         0,         0,      1.00,      1.00,      3.30,         0,         0
     48.00,     10.00,         0,         0,         0,     37.60,         0,         0,         0,         0,         0,     14.10,         0,         0,         0,         0,         0,     32.90,         0,         0,         0,         0,         0,      9.40,         0,         0
     48.00,     11.00,         0,         0,         0,      4.40,         0,         0,         0,         0,         0,      1.65,         0,         0,         0,         0,         0,      3.85,         0,         0,         0,         0,         0,      1.10,         0,         0
     48.00,     12.00,         0,         0,         0,      3.60,         0,         0,         0,         0,         0,      1.35,         0,         0,         0,         0,         0,      3.15,         0,         0,         0,         0,         0,      0.90,         0,         0
     48.00,     13.00,         0,         0,         0,      1.60,         0,         0,         0,         0,         0,      0.60,         0,         0,         0,         0,         0,      1.40,         0,         0,         0,         0,         0,      0.40,         0,         0
     48.00,     14.00,         0,         0,         0,      1.20,         0,         0,         0,         0,         0,      0.45,         0,         0,         0,         0,         0,      1.05,         0,         0,         0,         0,         0,      0.30,         0,         0
     48.00,     15.00,         0,         0,         0,     13.60,         0,         0,         0,         0,         0,      5.10,         0,         0,         0,         0,         0,     11.90,         0,         0,         0,         0,         0,      3.40,         0,         0
     48.00,     16.00,         0,         0,         0,      2.40,         0,         0,         0,         0,         0,      0.90,         0,         0,         0,         0,         0,      2.10,         0,         0,         0,         0,         0,      0.60,         0,         0
     48.00,     17.00,      1.00,      5.00,      3.00,      3.20,         0,         0,         0,      5.00,      2.00,      1.20,         0,         0,         0,      5.00,      4.00,      2.80,         0,         0,         0,      4.00,      4.00,      0.80,         0,         0
     48.00,     18.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     48.00,     19.00,         0,         0,         0,     84.80,         0,         0,         0,         0,         0,     31.80,         0,         0,         0,         0,         0,     74.20,         0,         0,         0,         0,         0,     21.20,         0,         0
     48.00,     20.00,         0,         0,         0,      9.60,         0,         0,         0,         0,         0,      3.60,         0,         0,         0,         0,         0,      8.40,         0,         0,         0,         0,         0,      2.40,         0,         0
     48.00,     21.00,     34.00,    108.00,     38.00,      3.20,         0,         0,     65.00,     99.00,     53.00,      1.20,         0,         0,     78.00,    142.00,     65.00,      2.80,         0,         0,     56.00,    101.00,     49.00,      0.80,         0,         0
     48.00,     22.00,         0,         0,         0,      0.40,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.35,         0,         0,         0,         0,         0,      0.10,         0,         0
     48.00,     23.00,         0,         0,         0,      3.60,         0,         0,         0,         0,         0,      1.35,         0,         0,         0,         0,         0,      3.15,         0,         0,         0,         0,         0,      0.90,         0,         0
     48.00,     24.00,         0,         0,         0,     15.60,         0,         0,         0,         0,         0,      5.85,         0,         0,         0,         0,         0,     13.65,         0,         0,         0,         0,         0,      3.90,         0,         0
     48.00,     25.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
     48.00,     26.00,         0,         0,         0,      0.80,         0,         0,         0,         0,         0,      0.30,         0,         0,         0,         0,         0,      0.70,         0,         0,         0,         0,         0,      0.20,         0,         0
     48.00,     27.00,         0,         0,         0,     73.60,         0,         0,         0,         0,         0,     27.60,         0,         0,         0,         0,         0,     64.40,         0,         0,         0,         0,         0,     18.40,         0,         0
