path_id,orig_node_id,dest_node_id,node_seq,node_id
212,25,37,15,67
212,25,37,16,68
212,25,37,17,27
212,25,37,18,38
212,25,37,19,35
212,25,37,20,34
212,25,37,21,36
212,25,37,22,37
213,29,37,0,29
213,29,37,1,28
213,29,37,2,35
213,29,37,3,34
213,29,37,4,36
213,29,37,5,37
214,31,37,0,31
214,31,37,1,32
214,31,37,2,34
214,31,37,3,36
214,31,37,4,37
215,35,37,0,35
215,35,37,1,34
215,35,37,2,36
215,35,37,3,37
216,33,37,0,33
216,33,37,1,34
216,33,37,2,36
216,33,37,3,37
217,7,37,0,7
217,7,37,1,6
217,7,37,2,49
217,7,37,3,19
217,7,37,4,20
217,7,37,5,21
217,7,37,6,43
217,7,37,7,44
217,7,37,8,45
217,7,37,9,46
217,7,37,10,47
217,7,37,11,48
217,7,37,12,22
217,7,37,13,67
217,7,37,14,68
217,7,37,15,27
217,7,37,16,38
217,7,37,17,35
217,7,37,18,34
217,7,37,19,36
217,7,37,20,37
218,5,37,0,5
218,5,37,1,6
218,5,37,2,49
218,5,37,3,19
218,5,37,4,20
218,5,37,5,21
218,5,37,6,43
218,5,37,7,44
218,5,37,8,45
218,5,37,9,46
218,5,37,10,47
218,5,37,11,48
218,5,37,12,22
218,5,37,13,67
218,5,37,14,68
218,5,37,15,27
218,5,37,16,38
218,5,37,17,35
218,5,37,18,34
218,5,37,19,36
218,5,37,20,37
219,6,37,0,6
219,6,37,1,49
219,6,37,2,19
219,6,37,3,20
219,6,37,4,21
219,6,37,5,43
219,6,37,6,44
219,6,37,7,45
219,6,37,8,46
219,6,37,9,47
219,6,37,10,48
219,6,37,11,22
219,6,37,12,67
219,6,37,13,68
219,6,37,14,27
219,6,37,15,38
219,6,37,16,35
219,6,37,17,34
219,6,37,18,36
219,6,37,19,37
220,39,37,0,39
220,39,37,1,70
220,39,37,2,33
220,39,37,3,34
220,39,37,4,36
220,39,37,5,37
221,14,37,0,14
221,14,37,1,15
221,14,37,2,16
221,14,37,3,41
221,14,37,4,17
221,14,37,5,42
221,14,37,6,21
221,14,37,7,43
221,14,37,8,44
221,14,37,9,45
221,14,37,10,46
221,14,37,11,47
221,14,37,12,48
221,14,37,13,22
221,14,37,14,67
221,14,37,15,68
221,14,37,16,27
221,14,37,17,38
221,14,37,18,35
221,14,37,19,34
221,14,37,20,36
221,14,37,21,37
222,15,37,0,15
222,15,37,1,16
222,15,37,2,41
222,15,37,3,17
222,15,37,4,42
222,15,37,5,21
222,15,37,6,43
222,15,37,7,44
222,15,37,8,45
222,15,37,9,46
222,15,37,10,47
222,15,37,11,48
222,15,37,12,22
222,15,37,13,67
222,15,37,14,68
222,15,37,15,27
222,15,37,16,38
222,15,37,17,35
222,15,37,18,34
222,15,37,19,36
222,15,37,20,37
223,19,37,0,19
223,19,37,1,20
223,19,37,2,21
223,19,37,3,43
223,19,37,4,44
223,19,37,5,45
223,19,37,6,46
223,19,37,7,47
223,19,37,8,48
223,19,37,9,22
223,19,37,10,67
223,19,37,11,68
223,19,37,12,27
223,19,37,13,38
223,19,37,14,35
223,19,37,15,34
223,19,37,16,36
223,19,37,17,37
224,16,37,0,16
224,16,37,1,41
224,16,37,2,17
224,16,37,3,42
224,16,37,4,21
224,16,37,5,43
224,16,37,6,44
224,16,37,7,45
224,16,37,8,46
224,16,37,9,47
224,16,37,10,48
224,16,37,11,22
224,16,37,12,67
224,16,37,13,68
224,16,37,14,27
224,16,37,15,38
224,16,37,16,35
224,16,37,17,34
224,16,37,18,36
224,16,37,19,37
225,17,37,0,17
225,17,37,1,42
225,17,37,2,21
225,17,37,3,43
225,17,37,4,44
225,17,37,5,45
225,17,37,6,46
225,17,37,7,47
225,17,37,8,48
225,17,37,9,22
225,17,37,10,67
225,17,37,11,68
225,17,37,12,27
225,17,37,13,38
225,17,37,14,35
225,17,37,15,34
225,17,37,16,36
225,17,37,17,37
226,1,37,0,1
226,1,37,1,76
226,1,37,2,75
226,1,37,3,2
226,1,37,4,74
226,1,37,5,73
226,1,37,6,72
226,1,37,7,71
226,1,37,8,3
226,1,37,9,4
226,1,37,10,5
226,1,37,11,6
226,1,37,12,49
226,1,37,13,19
226,1,37,14,20
226,1,37,15,21
226,1,37,16,43
226,1,37,17,44
226,1,37,18,45
226,1,37,19,46
226,1,37,20,47
226,1,37,21,48
226,1,37,22,22
226,1,37,23,67
226,1,37,24,68
226,1,37,25,27
226,1,37,26,38
226,1,37,27,35
226,1,37,28,34
226,1,37,29,36
226,1,37,30,37
227,2,37,0,2
227,2,37,1,74
227,2,37,2,73
227,2,37,3,72
227,2,37,4,71
227,2,37,5,3
227,2,37,6,4
227,2,37,7,5
227,2,37,8,6
227,2,37,9,49
227,2,37,10,19
227,2,37,11,20
227,2,37,12,21
227,2,37,13,43
227,2,37,14,44
227,2,37,15,45
227,2,37,16,46
227,2,37,17,47
227,2,37,18,48
227,2,37,19,22
227,2,37,20,67
227,2,37,21,68
227,2,37,22,27
227,2,37,23,38
227,2,37,24,35
227,2,37,25,34
227,2,37,26,36
227,2,37,27,37
228,13,39,0,13
228,13,39,1,18
228,13,39,2,17
228,13,39,3,42
228,13,39,4,21
228,13,39,5,43
228,13,39,6,44
228,13,39,7,45
228,13,39,8,46
228,13,39,9,47
228,13,39,10,48
228,13,39,11,22
228,13,39,12,67
228,13,39,13,68
228,13,39,14,27
228,13,39,15,38
228,13,39,16,35
228,13,39,17,34
228,13,39,18,33
228,13,39,19,70
228,13,39,20,39
229,18,39,0,18
229,18,39,1,17
229,18,39,2,42
229,18,39,3,21
229,18,39,4,43
229,18,39,5,44
229,18,39,6,45
229,18,39,7,46
229,18,39,8,47
229,18,39,9,48
229,18,39,10,22
229,18,39,11,67
229,18,39,12,68
229,18,39,13,27
229,18,39,14,38
229,18,39,15,35
229,18,39,16,34
229,18,39,17,33
229,18,39,18,70
229,18,39,19,39
230,12,39,0,12
230,12,39,1,13
230,12,39,2,18
230,12,39,3,17
230,12,39,4,42
230,12,39,5,21
230,12,39,6,43
230,12,39,7,44
230,12,39,8,45
230,12,39,9,46
230,12,39,10,47
230,12,39,11,48
230,12,39,12,22
230,12,39,13,67
230,12,39,14,68
230,12,39,15,27
230,12,39,16,38
230,12,39,17,35
230,12,39,18,34
230,12,39,19,33
230,12,39,20,70
230,12,39,21,39
231,25,39,0,25
231,25,39,1,55
231,25,39,2,56
231,25,39,3,57
231,25,39,4,58
231,25,39,5,59
231,25,39,6,60
231,25,39,7,61
231,25,39,8,62
231,25,39,9,63
231,25,39,10,64
231,25,39,11,65
231,25,39,12,26
231,25,39,13,66
231,25,39,14,22
231,25,39,15,67
231,25,39,16,68
231,25,39,17,27
231,25,39,18,38
231,25,39,19,35
231,25,39,20,34
231,25,39,21,33
231,25,39,22,70
231,25,39,23,39
232,29,39,0,29
232,29,39,1,32
232,29,39,2,33
232,29,39,3,70
232,29,39,4,39
233,31,39,0,31
233,31,39,1,32
233,31,39,2,33
233,31,39,3,70
233,31,39,4,39
234,35,39,0,35
234,35,39,1,34
234,35,39,2,33
234,35,39,3,70
234,35,39,4,39
235,33,39,0,33
235,33,39,1,70
235,33,39,2,39
236,7,39,0,7
236,7,39,1,6
236,7,39,2,49
236,7,39,3,19
236,7,39,4,20
236,7,39,5,21
236,7,39,6,43
236,7,39,7,44
236,7,39,8,45
236,7,39,9,46
236,7,39,10,47
236,7,39,11,48
236,7,39,12,22
236,7,39,13,67
236,7,39,14,68
236,7,39,15,27
236,7,39,16,38
236,7,39,17,35
236,7,39,18,34
236,7,39,19,33
236,7,39,20,70
236,7,39,21,39
237,5,39,0,5
237,5,39,1,6
237,5,39,2,49
237,5,39,3,19
237,5,39,4,20
237,5,39,5,21
237,5,39,6,43
237,5,39,7,44
237,5,39,8,45
237,5,39,9,46
237,5,39,10,47
237,5,39,11,48
237,5,39,12,22
237,5,39,13,67
237,5,39,14,68
237,5,39,15,27
237,5,39,16,38
237,5,39,17,35
237,5,39,18,34
237,5,39,19,33
237,5,39,20,70
237,5,39,21,39
238,6,39,0,6
238,6,39,1,49
238,6,39,2,19
238,6,39,3,20
238,6,39,4,21
238,6,39,5,43
238,6,39,6,44
238,6,39,7,45
238,6,39,8,46
238,6,39,9,47
238,6,39,10,48
238,6,39,11,22
238,6,39,12,67
238,6,39,13,68
238,6,39,14,27
238,6,39,15,38
238,6,39,16,35
238,6,39,17,34
238,6,39,18,33
238,6,39,19,70
238,6,39,20,39
239,37,39,0,37
239,37,39,1,36
239,37,39,2,34
239,37,39,3,33
239,37,39,4,70
239,37,39,5,39
240,14,39,0,14
240,14,39,1,15
240,14,39,2,16
240,14,39,3,41
240,14,39,4,17
240,14,39,5,42
240,14,39,6,21
240,14,39,7,43
240,14,39,8,44
240,14,39,9,45
240,14,39,10,46
240,14,39,11,47
240,14,39,12,48
240,14,39,13,22
240,14,39,14,67
240,14,39,15,68
240,14,39,16,27
240,14,39,17,38
240,14,39,18,35
240,14,39,19,34
240,14,39,20,33
240,14,39,21,70
240,14,39,22,39
241,15,39,0,15
241,15,39,1,16
241,15,39,2,41
241,15,39,3,17
241,15,39,4,42
241,15,39,5,21
241,15,39,6,43
241,15,39,7,44
241,15,39,8,45
241,15,39,9,46
241,15,39,10,47
241,15,39,11,48
241,15,39,12,22
241,15,39,13,67
241,15,39,14,68
241,15,39,15,27
241,15,39,16,38
241,15,39,17,35
241,15,39,18,34
241,15,39,19,33
241,15,39,20,70
241,15,39,21,39
242,19,39,0,19
242,19,39,1,20
242,19,39,2,21
242,19,39,3,43
242,19,39,4,44
242,19,39,5,45
242,19,39,6,46
242,19,39,7,47
242,19,39,8,48
242,19,39,9,22
242,19,39,10,67
242,19,39,11,68
242,19,39,12,27
242,19,39,13,38
242,19,39,14,35
242,19,39,15,34
242,19,39,16,33
242,19,39,17,70
242,19,39,18,39
243,16,39,0,16
243,16,39,1,41
243,16,39,2,17
243,16,39,3,42
243,16,39,4,21
243,16,39,5,43
243,16,39,6,44
243,16,39,7,45
243,16,39,8,46
243,16,39,9,47
243,16,39,10,48
243,16,39,11,22
243,16,39,12,67
243,16,39,13,68
243,16,39,14,27
243,16,39,15,38
243,16,39,16,35
243,16,39,17,34
243,16,39,18,33
243,16,39,19,70
243,16,39,20,39
244,17,39,0,17
244,17,39,1,42
244,17,39,2,21
244,17,39,3,43
244,17,39,4,44
244,17,39,5,45
244,17,39,6,46
244,17,39,7,47
244,17,39,8,48
244,17,39,9,22
244,17,39,10,67
244,17,39,11,68
244,17,39,12,27
244,17,39,13,38
244,17,39,14,35
244,17,39,15,34
244,17,39,16,33
244,17,39,17,70
244,17,39,18,39
245,1,39,0,1
245,1,39,1,76
245,1,39,2,75
245,1,39,3,2
245,1,39,4,74
245,1,39,5,73
245,1,39,6,72
245,1,39,7,71
245,1,39,8,3
245,1,39,9,4
245,1,39,10,5
245,1,39,11,6
245,1,39,12,49
245,1,39,13,19
245,1,39,14,20
245,1,39,15,21
245,1,39,16,43
245,1,39,17,44
245,1,39,18,45
245,1,39,19,46
245,1,39,20,47
245,1,39,21,48
245,1,39,22,22
245,1,39,23,67
245,1,39,24,68
245,1,39,25,27
245,1,39,26,38
245,1,39,27,35
245,1,39,28,34
245,1,39,29,33
245,1,39,30,70
245,1,39,31,39
246,2,39,0,2
246,2,39,1,74
246,2,39,2,73
246,2,39,3,72
246,2,39,4,71
246,2,39,5,3
246,2,39,6,4
246,2,39,7,5
246,2,39,8,6
246,2,39,9,49
246,2,39,10,19
246,2,39,11,20
246,2,39,12,21
246,2,39,13,43
246,2,39,14,44
246,2,39,15,45
246,2,39,16,46
246,2,39,17,47
246,2,39,18,48
246,2,39,19,22
246,2,39,20,67
246,2,39,21,68
246,2,39,22,27
246,2,39,23,38
246,2,39,24,35
246,2,39,25,34
246,2,39,26,33
246,2,39,27,70
246,2,39,28,39
247,13,14,0,13
247,13,14,1,14
248,13,15,0,13
248,13,15,1,14
248,13,15,2,15
249,18,14,0,18
249,18,14,1,13
249,18,14,2,14
250,18,15,0,18
250,18,15,1,13
250,18,15,2,14
250,18,15,3,15
251,12,14,0,12
251,12,14,1,13
251,12,14,2,14
252,12,15,0,12
252,12,15,1,13
252,12,15,2,14
252,12,15,3,15
253,25,14,0,25
253,25,14,1,54
253,25,14,2,53
253,25,14,3,52
253,25,14,4,24
253,25,14,5,51
253,25,14,6,23
253,25,14,7,50
253,25,14,8,19
253,25,14,9,20
253,25,14,10,18
253,25,14,11,13
253,25,14,12,14
254,25,15,0,25
254,25,15,1,54
254,25,15,2,53
254,25,15,3,52
254,25,15,4,24
254,25,15,5,51
254,25,15,6,23
254,25,15,7,50
254,25,15,8,19
254,25,15,9,20
254,25,15,10,18
254,25,15,11,13
254,25,15,12,14
254,25,15,13,15
255,29,14,0,29
255,29,14,1,28
255,29,14,2,27
255,29,14,3,68
255,29,14,4,67
255,29,14,5,22
255,29,14,6,48
255,29,14,7,47
255,29,14,8,46
255,29,14,9,45
255,29,14,10,44
255,29,14,11,43
255,29,14,12,21
255,29,14,13,42
255,29,14,14,17
255,29,14,15,41
255,29,14,16,16
255,29,14,17,15
255,29,14,18,14
256,29,15,0,29
256,29,15,1,28
256,29,15,2,27
256,29,15,3,68
256,29,15,4,67
256,29,15,5,22
256,29,15,6,48
256,29,15,7,47
256,29,15,8,46
256,29,15,9,45
256,29,15,10,44
256,29,15,11,43
256,29,15,12,21
256,29,15,13,42
256,29,15,14,17
256,29,15,15,41
256,29,15,16,16
256,29,15,17,15
257,31,14,0,31
257,31,14,1,32
257,31,14,2,34
257,31,14,3,35
257,31,14,4,38
257,31,14,5,27
257,31,14,6,68
257,31,14,7,67
257,31,14,8,22
257,31,14,9,48
257,31,14,10,47
257,31,14,11,46
257,31,14,12,45
257,31,14,13,44
257,31,14,14,43
257,31,14,15,21
257,31,14,16,42
257,31,14,17,17
257,31,14,18,41
257,31,14,19,16
257,31,14,20,15
257,31,14,21,14
258,31,15,0,31
258,31,15,1,32
258,31,15,2,34
258,31,15,3,35
258,31,15,4,38
258,31,15,5,27
258,31,15,6,68
258,31,15,7,67
258,31,15,8,22
258,31,15,9,48
258,31,15,10,47
258,31,15,11,46
258,31,15,12,45
258,31,15,13,44
258,31,15,14,43
258,31,15,15,21
258,31,15,16,42
258,31,15,17,17
258,31,15,18,41
258,31,15,19,16
258,31,15,20,15
259,35,14,0,35
259,35,14,1,38
259,35,14,2,27
259,35,14,3,68
259,35,14,4,67
259,35,14,5,22
259,35,14,6,48
259,35,14,7,47
259,35,14,8,46
259,35,14,9,45
259,35,14,10,44
259,35,14,11,43
259,35,14,12,21
259,35,14,13,42
259,35,14,14,17
259,35,14,15,41
259,35,14,16,16
259,35,14,17,15
259,35,14,18,14
260,35,15,0,35
260,35,15,1,38
260,35,15,2,27
260,35,15,3,68
260,35,15,4,67
260,35,15,5,22
260,35,15,6,48
260,35,15,7,47
260,35,15,8,46
260,35,15,9,45
260,35,15,10,44
260,35,15,11,43
260,35,15,12,21
260,35,15,13,42
260,35,15,14,17
260,35,15,15,41
260,35,15,16,16
260,35,15,17,15
261,33,14,0,33
261,33,14,1,34
261,33,14,2,35
261,33,14,3,38
261,33,14,4,27
261,33,14,5,68
261,33,14,6,67
261,33,14,7,22
261,33,14,8,48
261,33,14,9,47
261,33,14,10,46
261,33,14,11,45
261,33,14,12,44
261,33,14,13,43
261,33,14,14,21
261,33,14,15,42
261,33,14,16,17
261,33,14,17,41
261,33,14,18,16
261,33,14,19,15
261,33,14,20,14
262,33,15,0,33
262,33,15,1,34
262,33,15,2,35
262,33,15,3,38
262,33,15,4,27
262,33,15,5,68
262,33,15,6,67
262,33,15,7,22
262,33,15,8,48
262,33,15,9,47
262,33,15,10,46
262,33,15,11,45
262,33,15,12,44
262,33,15,13,43
262,33,15,14,21
262,33,15,15,42
262,33,15,16,17
262,33,15,17,41
262,33,15,18,16
262,33,15,19,15
263,7,14,0,7
263,7,14,1,6
263,7,14,2,10
263,7,14,3,11
263,7,14,4,40
263,7,14,5,12
263,7,14,6,13
263,7,14,7,14
264,7,15,0,7
264,7,15,1,6
264,7,15,2,10
264,7,15,3,11
264,7,15,4,40
264,7,15,5,12
264,7,15,6,13
264,7,15,7,14
264,7,15,8,15
265,5,14,0,5
265,5,14,1,4
265,5,14,2,10
265,5,14,3,11
265,5,14,4,40
265,5,14,5,12
265,5,14,6,13
265,5,14,7,14
266,5,15,0,5
266,5,15,1,4
266,5,15,2,10
266,5,15,3,11
266,5,15,4,40
266,5,15,5,12
266,5,15,6,13
266,5,15,7,14
266,5,15,8,15
267,6,14,0,6
267,6,14,1,10
267,6,14,2,11
267,6,14,3,40
267,6,14,4,12
267,6,14,5,13
267,6,14,6,14
268,6,15,0,6
268,6,15,1,10
268,6,15,2,11
268,6,15,3,40
268,6,15,4,12
268,6,15,5,13
268,6,15,6,14
268,6,15,7,15
269,37,14,0,37
269,37,14,1,36
269,37,14,2,34
269,37,14,3,35
269,37,14,4,38
269,37,14,5,27
269,37,14,6,68
269,37,14,7,67
269,37,14,8,22
269,37,14,9,48
269,37,14,10,47
269,37,14,11,46
269,37,14,12,45
269,37,14,13,44
269,37,14,14,43
269,37,14,15,21
269,37,14,16,42
269,37,14,17,17
269,37,14,18,41
269,37,14,19,16
269,37,14,20,15
269,37,14,21,14
270,37,15,0,37
270,37,15,1,36
270,37,15,2,34
270,37,15,3,35
270,37,15,4,38
270,37,15,5,27
270,37,15,6,68
270,37,15,7,67
270,37,15,8,22
270,37,15,9,48
270,37,15,10,47
270,37,15,11,46
270,37,15,12,45
270,37,15,13,44
270,37,15,14,43
270,37,15,15,21
270,37,15,16,42
270,37,15,17,17
270,37,15,18,41
270,37,15,19,16
270,37,15,20,15
271,39,14,0,39
271,39,14,1,70
271,39,14,2,33
271,39,14,3,34
271,39,14,4,35
271,39,14,5,38
271,39,14,6,27
271,39,14,7,68
271,39,14,8,67
271,39,14,9,22
271,39,14,10,48
271,39,14,11,47
271,39,14,12,46
271,39,14,13,45
271,39,14,14,44
271,39,14,15,43
271,39,14,16,21
271,39,14,17,42
271,39,14,18,17
271,39,14,19,41
271,39,14,20,16
271,39,14,21,15
271,39,14,22,14
272,39,15,0,39
272,39,15,1,70
272,39,15,2,33
272,39,15,3,34
272,39,15,4,35
272,39,15,5,38
272,39,15,6,27
272,39,15,7,68
272,39,15,8,67
272,39,15,9,22
272,39,15,10,48
272,39,15,11,47
272,39,15,12,46
272,39,15,13,45
272,39,15,14,44
272,39,15,15,43
272,39,15,16,21
272,39,15,17,42
272,39,15,18,17
272,39,15,19,41
272,39,15,20,16
272,39,15,21,15
273,14,15,0,14
273,14,15,1,15
274,15,14,0,15
274,15,14,1,14
275,19,14,0,19
275,19,14,1,20
275,19,14,2,18
275,19,14,3,13
275,19,14,4,14
276,19,15,0,19
276,19,15,1,20
276,19,15,2,18
276,19,15,3,13
276,19,15,4,14
276,19,15,5,15
277,16,14,0,16
277,16,14,1,15
277,16,14,2,14
278,16,15,0,16
278,16,15,1,15
279,17,14,0,17
279,17,14,1,41
279,17,14,2,16
279,17,14,3,15
279,17,14,4,14
280,17,15,0,17
280,17,15,1,41
280,17,15,2,16
280,17,15,3,15
281,1,14,0,1
281,1,14,1,76
281,1,14,2,75
281,1,14,3,2
281,1,14,4,74
281,1,14,5,73
281,1,14,6,72
281,1,14,7,71
281,1,14,8,3
281,1,14,9,11
281,1,14,10,40
281,1,14,11,12
281,1,14,12,13
281,1,14,13,14
282,1,15,0,1
282,1,15,1,76
282,1,15,2,75
282,1,15,3,2
282,1,15,4,74
282,1,15,5,73
282,1,15,6,72
282,1,15,7,71
282,1,15,8,3
282,1,15,9,11
282,1,15,10,40
282,1,15,11,12
282,1,15,12,13
282,1,15,13,14
282,1,15,14,15
283,2,14,0,2
283,2,14,1,74
283,2,14,2,73
283,2,14,3,72
283,2,14,4,71
283,2,14,5,3
283,2,14,6,11
283,2,14,7,40
283,2,14,8,12
283,2,14,9,13
283,2,14,10,14
284,2,15,0,2
284,2,15,1,74
284,2,15,2,73
284,2,15,3,72
284,2,15,4,71
284,2,15,5,3
284,2,15,6,11
284,2,15,7,40
284,2,15,8,12
284,2,15,9,13
284,2,15,10,14
284,2,15,11,15
285,13,19,0,13
285,13,19,1,18
285,13,19,2,20
285,13,19,3,19
286,18,19,0,18
286,18,19,1,20
286,18,19,2,19
287,12,19,0,12
287,12,19,1,13
287,12,19,2,18
287,12,19,3,20
287,12,19,4,19
288,25,19,0,25
288,25,19,1,54
288,25,19,2,53
288,25,19,3,52
288,25,19,4,24
288,25,19,5,51
288,25,19,6,23
288,25,19,7,50
288,25,19,8,19
289,29,19,0,29
289,29,19,1,28
289,29,19,2,27
289,29,19,3,68
289,29,19,4,67
289,29,19,5,22
289,29,19,6,48
289,29,19,7,47
289,29,19,8,46
289,29,19,9,45
289,29,19,10,44
289,29,19,11,43
289,29,19,12,21
289,29,19,13,20
289,29,19,14,19
290,31,19,0,31
290,31,19,1,32
290,31,19,2,34
290,31,19,3,35
290,31,19,4,38
290,31,19,5,27
290,31,19,6,68
290,31,19,7,67
290,31,19,8,22
290,31,19,9,48
290,31,19,10,47
290,31,19,11,46
290,31,19,12,45
290,31,19,13,44
290,31,19,14,43
290,31,19,15,21
290,31,19,16,20
290,31,19,17,19
291,35,19,0,35
291,35,19,1,38
291,35,19,2,27
291,35,19,3,68
291,35,19,4,67
291,35,19,5,22
291,35,19,6,48
291,35,19,7,47
291,35,19,8,46
291,35,19,9,45
291,35,19,10,44
291,35,19,11,43
291,35,19,12,21
291,35,19,13,20
291,35,19,14,19
292,33,19,0,33
292,33,19,1,34
292,33,19,2,35
292,33,19,3,38
292,33,19,4,27
292,33,19,5,68
292,33,19,6,67
292,33,19,7,22
292,33,19,8,48
292,33,19,9,47
292,33,19,10,46
292,33,19,11,45
292,33,19,12,44
292,33,19,13,43
292,33,19,14,21
292,33,19,15,20
292,33,19,16,19
293,7,19,0,7
293,7,19,1,6
293,7,19,2,49
293,7,19,3,19
294,5,19,0,5
294,5,19,1,6
294,5,19,2,49
294,5,19,3,19
295,6,19,0,6
295,6,19,1,49
295,6,19,2,19
296,37,19,0,37
296,37,19,1,36
296,37,19,2,34
296,37,19,3,35
296,37,19,4,38
296,37,19,5,27
296,37,19,6,68
296,37,19,7,67
296,37,19,8,22
296,37,19,9,48
296,37,19,10,47
296,37,19,11,46
296,37,19,12,45
296,37,19,13,44
296,37,19,14,43
296,37,19,15,21
296,37,19,16,20
296,37,19,17,19
297,39,19,0,39
297,39,19,1,70
297,39,19,2,33
297,39,19,3,34
297,39,19,4,35
297,39,19,5,38
297,39,19,6,27
297,39,19,7,68
297,39,19,8,67
297,39,19,9,22
297,39,19,10,48
297,39,19,11,47
297,39,19,12,46
297,39,19,13,45
297,39,19,14,44
297,39,19,15,43
297,39,19,16,21
297,39,19,17,20
297,39,19,18,19
298,14,19,0,14
298,14,19,1,13
298,14,19,2,18
298,14,19,3,20
298,14,19,4,19
299,15,19,0,15
299,15,19,1,14
299,15,19,2,13
299,15,19,3,18
299,15,19,4,20
299,15,19,5,19
300,16,19,0,16
300,16,19,1,41
300,16,19,2,18
300,16,19,3,20
300,16,19,4,19
301,17,19,0,17
301,17,19,1,18
301,17,19,2,20
301,17,19,3,19
302,1,19,0,1
302,1,19,1,76
302,1,19,2,75
302,1,19,3,2
302,1,19,4,74
302,1,19,5,73
302,1,19,6,72
302,1,19,7,71
302,1,19,8,3
302,1,19,9,4
302,1,19,10,5
302,1,19,11,6
302,1,19,12,49
302,1,19,13,19
303,2,19,0,2
303,2,19,1,74
303,2,19,2,73
303,2,19,3,72
303,2,19,4,71
303,2,19,5,3
303,2,19,6,4
303,2,19,7,5
303,2,19,8,6
303,2,19,9,49
303,2,19,10,19
304,13,16,0,13
304,13,16,1,14
304,13,16,2,15
304,13,16,3,16
305,18,16,0,18
305,18,16,1,41
305,18,16,2,16
306,12,16,0,12
306,12,16,1,13
306,12,16,2,14
306,12,16,3,15
306,12,16,4,16
307,25,16,0,25
307,25,16,1,54
307,25,16,2,53
307,25,16,3,52
307,25,16,4,24
307,25,16,5,51
307,25,16,6,23
307,25,16,7,50
307,25,16,8,19
307,25,16,9,20
307,25,16,10,18
307,25,16,11,41
307,25,16,12,16
308,29,16,0,29
308,29,16,1,28
308,29,16,2,27
308,29,16,3,68
308,29,16,4,67
308,29,16,5,22
308,29,16,6,48
308,29,16,7,47
308,29,16,8,46
308,29,16,9,45
308,29,16,10,44
308,29,16,11,43
308,29,16,12,21
308,29,16,13,42
308,29,16,14,17
308,29,16,15,41
308,29,16,16,16
309,31,16,0,31
309,31,16,1,32
309,31,16,2,34
309,31,16,3,35
309,31,16,4,38
309,31,16,5,27
309,31,16,6,68
309,31,16,7,67
309,31,16,8,22
309,31,16,9,48
309,31,16,10,47
309,31,16,11,46
309,31,16,12,45
309,31,16,13,44
309,31,16,14,43
309,31,16,15,21
309,31,16,16,42
309,31,16,17,17
309,31,16,18,41
309,31,16,19,16
310,35,16,0,35
310,35,16,1,38
310,35,16,2,27
310,35,16,3,68
310,35,16,4,67
310,35,16,5,22
310,35,16,6,48
310,35,16,7,47
310,35,16,8,46
310,35,16,9,45
310,35,16,10,44
310,35,16,11,43
310,35,16,12,21
310,35,16,13,42
310,35,16,14,17
310,35,16,15,41
310,35,16,16,16
311,33,16,0,33
311,33,16,1,34
311,33,16,2,35
311,33,16,3,38
311,33,16,4,27
311,33,16,5,68
311,33,16,6,67
311,33,16,7,22
311,33,16,8,48
311,33,16,9,47
311,33,16,10,46
311,33,16,11,45
311,33,16,12,44
311,33,16,13,43
311,33,16,14,21
311,33,16,15,42
311,33,16,16,17
311,33,16,17,41
311,33,16,18,16
312,7,16,0,7
312,7,16,1,6
312,7,16,2,10
312,7,16,3,11
312,7,16,4,40
312,7,16,5,12
312,7,16,6,13
312,7,16,7,14
312,7,16,8,15
312,7,16,9,16
313,5,16,0,5
313,5,16,1,4
313,5,16,2,10
313,5,16,3,11
313,5,16,4,40
313,5,16,5,12
313,5,16,6,13
313,5,16,7,14
313,5,16,8,15
313,5,16,9,16
314,6,16,0,6
314,6,16,1,10
314,6,16,2,11
314,6,16,3,40
314,6,16,4,12
314,6,16,5,13
314,6,16,6,14
314,6,16,7,15
314,6,16,8,16
315,37,16,0,37
315,37,16,1,36
315,37,16,2,34
315,37,16,3,35
315,37,16,4,38
315,37,16,5,27
315,37,16,6,68
315,37,16,7,67
315,37,16,8,22
315,37,16,9,48
315,37,16,10,47
315,37,16,11,46
315,37,16,12,45
315,37,16,13,44
315,37,16,14,43
315,37,16,15,21
315,37,16,16,42
315,37,16,17,17
315,37,16,18,41
315,37,16,19,16
316,39,16,0,39
316,39,16,1,70
316,39,16,2,33
316,39,16,3,34
316,39,16,4,35
316,39,16,5,38
316,39,16,6,27
316,39,16,7,68
316,39,16,8,67
316,39,16,9,22
316,39,16,10,48
316,39,16,11,47
316,39,16,12,46
316,39,16,13,45
316,39,16,14,44
316,39,16,15,43
316,39,16,16,21
316,39,16,17,42
316,39,16,18,17
316,39,16,19,41
316,39,16,20,16
317,14,16,0,14
317,14,16,1,15
317,14,16,2,16
318,15,16,0,15
318,15,16,1,16
319,19,16,0,19
319,19,16,1,20
319,19,16,2,18
319,19,16,3,41
319,19,16,4,16
320,17,16,0,17
320,17,16,1,41
320,17,16,2,16
321,1,16,0,1
321,1,16,1,76
321,1,16,2,75
321,1,16,3,2
321,1,16,4,74
321,1,16,5,73
321,1,16,6,72
321,1,16,7,71
321,1,16,8,3
321,1,16,9,11
321,1,16,10,40
321,1,16,11,12
321,1,16,12,13
321,1,16,13,14
321,1,16,14,15
321,1,16,15,16
322,2,16,0,2
322,2,16,1,74
322,2,16,2,73
322,2,16,3,72
322,2,16,4,71
